L,U,Delta,delta,n,E_n,E_n_minus_E0,D_n,Delta_D_n,method
6,12.0,2.0,0.25,67,8.011678820490916,9.854473286607252,0.9724336300975145,0.8009078345063202,full_ed
6,12.0,2.0,0.25,68,8.131927794366346,9.974722260482682,0.9599050575500914,0.7883792619588971,full_ed
6,12.0,2.0,0.25,69,8.131927794366353,9.97472226048269,0.9599050575500926,0.7883792619588983,full_ed
6,12.0,2.0,0.25,70,8.134367670894822,9.977162137011158,0.9772360785977408,0.8057102830065465,full_ed
6,12.0,2.0,0.25,71,8.177645507101431,10.020439973217767,0.9692619087316028,0.7977361131404085,full_ed
6,12.0,2.0,0.25,72,8.177645507101433,10.02043997321777,0.9692619087316001,0.7977361131404058,full_ed
6,12.0,2.0,0.25,73,8.376755114991102,10.219549581107438,0.9571233613390248,0.7855975657478305,full_ed
6,12.0,2.0,0.25,74,10.925778923864147,12.768573389980483,1.0771241448399542,0.9055983492487599,full_ed
6,12.0,2.0,0.25,75,10.925778923864154,12.76857338998049,1.0771241448399542,0.9055983492487599,full_ed
6,12.0,2.0,0.25,76,11.036923704213326,12.879718170329662,1.0653651010858332,0.8938393054946389,full_ed
6,12.0,2.0,0.25,77,11.03692370421334,12.879718170329676,1.065365101085834,0.8938393054946397,full_ed
6,12.0,2.0,0.25,78,11.045602626055803,12.88839709217214,1.0649813527999878,0.8934555572087935,full_ed
6,12.0,2.0,0.25,79,11.045602626055807,12.888397092172143,1.0649813527999872,0.8934555572087929,full_ed
6,12.0,2.0,0.25,80,11.072762417005762,12.915556883122099,1.0910788549889023,0.919553059397708,full_ed
6,12.0,2.0,0.25,81,11.097626520828488,12.940420986944824,1.0635437630065876,0.8920179674153933,full_ed
6,12.0,2.0,0.25,82,11.097626520828488,12.940420986944824,1.0635437630065887,0.8920179674153944,full_ed
6,12.0,2.0,0.25,83,11.105806936738247,12.948601402854583,1.062042539460552,0.8905167438693576,full_ed
6,12.0,2.0,0.25,84,11.144149609696882,12.986944075813218,1.0639328905718213,0.892407094980627,full_ed
6,12.0,2.0,0.25,85,11.17216431156055,13.014958777676886,1.0732287254109762,0.901702929819782,full_ed
6,12.0,2.0,0.25,86,11.359252012746797,13.202046478863133,1.0324313837748313,0.860905588183637,full_ed
6,12.0,2.0,0.25,87,11.362237078166162,13.205031544282498,1.044540164949432,0.8730143693582376,full_ed
6,12.0,2.0,0.25,88,11.383224191092232,13.226018657208568,1.035698234641032,0.8641724390498376,full_ed
6,12.0,2.0,0.25,89,11.383224191092232,13.226018657208568,1.0356982346410324,0.8641724390498381,full_ed
6,12.0,2.0,0.25,90,11.44341619618884,13.286210662305177,1.0343315050588777,0.8628057094676834,full_ed
6,12.0,2.0,0.25,91,11.443416196188851,13.286210662305187,1.0343315050588773,0.862805709467683,full_ed
6,12.0,2.0,0.25,92,11.460474109664515,13.303268575780852,1.0545468240792224,0.8830210284880281,full_ed
6,12.0,2.0,0.25,93,11.482700633832927,13.325495099949263,1.0428081239463138,0.8712823283551195,full_ed
6,12.0,2.0,0.25,94,11.482700633832936,13.325495099949272,1.0428081239463154,0.8712823283551211,full_ed
6,12.0,2.0,0.25,95,11.495006516663658,13.337800982779994,1.0412199969334681,0.8696942013422738,full_ed
6,12.0,2.0,0.25,96,11.49500651666366,13.337800982779996,1.0412199969334683,0.869694201342274,full_ed
6,12.0,2.0,0.25,97,11.537016797803435,13.379811263919771,1.0454105032858538,0.8738847076946595,full_ed
6,12.0,2.0,0.25,98,11.582375107721894,13.42516957383823,1.0277942038875603,0.856268408296366,full_ed
6,12.0,2.0,0.25,99,11.651662959806995,13.494457425923331,0.9991573121567439,0.8276315165655496,full_ed
6,12.0,2.0,0.25,100,11.651662959806998,13.494457425923335,0.9991573121567437,0.8276315165655495,full_ed
6,12.0,2.0,0.25,101,11.655955694910816,13.498750161027152,1.0174342934093732,0.8459084978181789,full_ed
6,12.0,2.0,0.25,102,11.655955694910816,13.498750161027152,1.0174342934093723,0.845908497818178,full_ed
6,12.0,2.0,0.25,103,11.665025506228545,13.507819972344882,1.0154027060996973,0.843876910508503,full_ed
6,12.0,2.0,0.25,104,11.688391627133365,13.531186093249701,1.0151609708091347,0.8436351752179404,full_ed
6,12.0,2.0,0.25,105,11.688391627133367,13.531186093249703,1.0151609708091343,0.84363517521794,full_ed
6,12.0,2.0,0.25,106,11.711341761966489,13.554136228082825,0.9991582965555659,0.8276325009643716,full_ed
6,12.0,2.0,0.25,107,11.71134176196649,13.554136228082827,0.9991582965555651,0.8276325009643708,full_ed
6,12.0,2.0,0.25,108,11.769231134933742,13.612025601050078,1.017323249824948,0.8457974542337537,full_ed
6,12.0,2.0,0.25,109,11.792822525710022,13.635616991826359,1.0249712493766165,0.8534454537854222,full_ed
6,12.0,2.0,0.25,110,11.796833817112717,13.639628283229053,1.0408920336509973,0.869366238059803,full_ed
6,12.0,2.0,0.25,111,11.796833817112724,13.63962828322906,1.0408920336509981,0.8693662380598038,full_ed
6,12.0,2.0,0.25,112,11.834340264358305,13.677134730474641,1.0097663347955894,0.8382405392043951,full_ed
6,12.0,2.0,0.25,113,11.845472456754035,13.68826692287037,1.017194224097285,0.8456684285060908,full_ed
6,12.0,2.0,0.25,114,11.870873343429382,13.713667809545719,1.0358138337298768,0.8642880381386825,full_ed
6,12.0,2.0,0.25,115,11.870873343429395,13.713667809545731,1.035813833729879,0.8642880381386847,full_ed
6,12.0,2.0,0.25,116,11.879845994680275,13.722640460796612,1.014969587565203,0.8434437919740086,full_ed
6,12.0,2.0,0.25,117,11.916823652519387,13.759618118635723,1.0171163972325137,0.8455906016413194,full_ed
6,12.0,2.0,0.25,118,11.9168236525194,13.759618118635736,1.0171163972325141,0.8455906016413198,full_ed
6,12.0,2.0,0.25,119,11.935012471311179,13.777806937427515,1.0048590277367906,0.8333332321455963,full_ed
6,12.0,2.0,0.25,120,11.941598210899967,13.784392677016303,1.016571468807724,0.8450456732165298,full_ed
6,12.0,2.0,0.25,121,11.941598210899969,13.784392677016305,1.0165714688077232,0.8450456732165289,full_ed
6,12.0,2.0,0.25,122,11.999999999999998,13.842794466116334,1.0,0.8284742044088057,full_ed
6,12.0,2.0,0.25,123,12.000000000000002,13.842794466116338,1.0000000000000004,0.8284742044088061,full_ed
6,12.0,2.0,0.25,124,12.000000000000004,13.84279446611634,1.0000000000000002,0.8284742044088059,full_ed
6,12.0,2.0,0.25,125,12.000000000000007,13.842794466116343,1.000000000000001,0.8284742044088068,full_ed
6,12.0,2.0,0.25,126,12.044436441981382,13.887230908097719,1.013354553192943,0.8418287576017488,full_ed
6,12.0,2.0,0.25,127,12.044436441981388,13.887230908097724,1.0133545531929438,0.8418287576017495,full_ed
6,12.0,2.0,0.25,128,12.088795144500924,13.93158961061726,1.0086485337434137,0.8371227381522194,full_ed
6,12.0,2.0,0.25,129,12.088795144500931,13.931589610617268,1.0086485337434137,0.8371227381522194,full_ed
6,12.0,2.0,0.25,130,12.15263533512703,13.995429801243366,1.0152960838873464,0.8437702882961521,full_ed
6,12.0,2.0,0.25,131,12.152635335127043,13.995429801243379,1.0152960838873484,0.8437702882961541,full_ed
6,12.0,2.0,0.25,132,12.15683932706857,13.999633793184906,1.0091897136365038,0.8376639180453095,full_ed
6,12.0,2.0,0.25,133,12.156839327068571,13.999633793184907,1.0091897136365044,0.8376639180453102,full_ed
6,12.0,2.0,0.25,134,12.198714713361769,14.041509179478105,1.0069584077160285,0.8354326121248342,full_ed
6,12.0,2.0,0.25,135,12.19871471336177,14.041509179478107,1.0069584077160285,0.8354326121248342,full_ed
6,12.0,2.0,0.25,136,12.214949406366284,14.05774387248262,1.00811408005307,0.8365882844618756,full_ed
6,12.0,2.0,0.25,137,12.215714052995494,14.05850851911183,1.016193280920545,0.8446674853293507,full_ed
6,12.0,2.0,0.25,138,12.236008752152882,14.078803218269218,1.0097220373835363,0.838196241792342,full_ed
6,12.0,2.0,0.25,139,12.236008752152884,14.07880321826922,1.0097220373835385,0.8381962417923442,full_ed
6,12.0,2.0,0.25,140,12.261081692296951,14.103876158413287,1.010376211812067,0.8388504162208726,full_ed
6,12.0,2.0,0.25,141,12.308409482250495,14.151203948366831,0.9991990498418868,0.8276732542506925,full_ed
6,12.0,2.0,0.25,142,12.3084094822505,14.151203948366836,0.9991990498418883,0.827673254250694,full_ed
6,12.0,2.0,0.25,143,12.34774472837367,14.190539194490006,1.0035425111083205,0.8320167155171262,full_ed
6,12.0,2.0,0.25,144,12.367639081431914,14.21043354754825,0.9992364051277837,0.8277106095365894,full_ed
6,12.0,2.0,0.25,145,12.367639081431925,14.210433547548261,0.9992364051277834,0.8277106095365891,full_ed
6,12.0,2.0,0.25,146,15.058684129945162,16.901478596061498,1.94748760105754,1.7759618054663457,full_ed
6,12.0,2.0,0.25,147,15.257421228790193,17.100215694906527,1.111715293994842,0.9401894984036477,full_ed
6,12.0,2.0,0.25,148,15.28706928885305,17.129863754969385,1.1320493175843946,0.9605235219932003,full_ed
6,12.0,2.0,0.25,149,15.287069288853065,17.1298637549694,1.1320493175844042,0.9605235219932099,full_ed
6,12.0,2.0,0.25,150,15.444317660246137,17.287112126362473,1.9375052169486255,1.7659794213574314,full_ed
6,12.0,2.0,0.25,151,15.465048525029157,17.307842991145492,1.9456543131249466,1.7741285175337524,full_ed
6,12.0,2.0,0.25,152,15.46504852502917,17.307842991145506,1.945654313124947,1.774128517533753,full_ed
6,12.0,2.0,0.25,153,15.487358326123903,17.330152792240238,1.9309479804716183,1.7594221848804241,full_ed
6,12.0,2.0,0.25,154,15.48735832612392,17.330152792240256,1.9309479804716254,1.7594221848804312,full_ed
6,12.0,2.0,0.25,155,15.5334718873268,17.376266353443135,1.899917767081072,1.7283919714898777,full_ed
6,12.0,2.0,0.25,156,15.533471887326812,17.376266353443146,1.8999177670810758,1.7283919714898817,full_ed
6,12.0,2.0,0.25,157,15.56579894258446,17.408593408700796,1.1516044382027348,0.9800786426115405,full_ed
6,12.0,2.0,0.25,158,15.695794251421919,17.538588717538254,1.8704049825854838,1.6988791869942896,full_ed
6,12.0,2.0,0.25,159,15.696287696318162,17.539082162434497,1.0875838326402052,0.9160580370490109,full_ed
6,12.0,2.0,0.25,160,15.696287696318173,17.539082162434507,1.0875838326402043,0.91605803704901,full_ed
6,12.0,2.0,0.25,161,15.776468506897096,17.61926297301343,1.8137175199184792,1.6421917243272848,full_ed
6,12.0,2.0,0.25,162,15.793865451090845,17.63665991720718,1.150386299111624,0.9788605035204297,full_ed
6,12.0,2.0,0.25,163,15.793865451090848,17.636659917207183,1.1503862991116323,0.978860503520438,full_ed
6,12.0,2.0,0.25,164,15.89626984253944,17.739064308655774,1.1102283698782627,0.9387025742870684,full_ed
6,12.0,2.0,0.25,165,15.89894537836246,17.741739844478797,1.6718683237978462,1.500342528206652,full_ed
6,12.0,2.0,0.25,166,15.898945378362468,17.741739844478804,1.6718683237978262,1.500342528206632,full_ed
6,12.0,2.0,0.25,167,15.912231196733234,17.75502566284957,1.039996916952268,0.8684711213610737,full_ed
6,12.0,2.0,0.25,168,15.975869000716616,17.81866346683295,1.1976000478461053,1.0260742522549111,full_ed
6,12.0,2.0,0.25,169,15.975869000716623,17.81866346683296,1.197600047846107,1.0260742522549129,full_ed
6,12.0,2.0,0.25,170,15.982587210879203,17.825381676995537,1.0377156276138852,0.866189832022691,full_ed
6,12.0,2.0,0.25,171,16.028011640327286,17.87080610644362,1.0890486999087288,0.9175229043175345,full_ed
6,12.0,2.0,0.25,172,16.028011640327293,17.870806106443627,1.0890486999087141,0.9175229043175198,full_ed
6,12.0,2.0,0.25,173,16.11126300687707,17.954057472993405,1.0543603899460132,0.8828345943548189,full_ed
6,12.0,2.0,0.25,174,16.177802768402625,18.02059723451896,1.1209087500015285,0.9493829544103342,full_ed
6,12.0,2.0,0.25,175,16.177802768402632,18.020597234518966,1.120908750001513,0.9493829544103186,full_ed
6,12.0,2.0,0.25,176,16.185724058336778,18.028518524453112,0.9891174743369148,0.8175916787457205,full_ed
6,12.0,2.0,0.25,177,16.198296629846404,18.041091095962738,1.0759451266553417,0.9044193310641474,full_ed
6,12.0,2.0,0.25,178,16.198296629846404,18.041091095962738,1.0759451266553384,0.9044193310641441,full_ed
6,12.0,2.0,0.25,179,16.246741683565837,18.08953614968217,1.036705921145836,0.8651801255546417,full_ed
6,12.0,2.0,0.25,180,16.246741683565848,18.089536149682182,1.036705921145838,0.8651801255546437,full_ed
6,12.0,2.0,0.25,181,16.287145955507327,18.12994042162366,1.107850353939773,0.9363245583485788,full_ed
6,12.0,2.0,0.25,182,16.347547009695937,18.19034147581227,0.9923942588512611,0.8208684632600668,full_ed
6,12.0,2.0,0.25,183,16.347547009695944,18.19034147581228,0.9923942588512632,0.8208684632600689,full_ed
6,12.0,2.0,0.25,184,16.347963804460456,18.19075827057679,1.019341010740379,0.8478152151491848,full_ed
6,12.0,2.0,0.25,185,16.356860858347805,18.19965532446414,1.0821951175612807,0.9106693219700864,full_ed
6,12.0,2.0,0.25,186,16.35686085834781,18.199655324464146,1.0821951175613038,0.9106693219701095,full_ed
6,12.0,2.0,0.25,187,16.36761647952876,18.210410945645094,1.679683013335231,1.5081572177440368,full_ed
6,12.0,2.0,0.25,188,16.36761647952876,18.210410945645094,1.6796830133352156,1.5081572177440212,full_ed
6,12.0,2.0,0.25,189,16.449821211383195,18.29261567749953,1.130660423191309,0.9591346276001148,full_ed
6,12.0,2.0,0.25,190,16.4498212113832,18.292615677499533,1.1306604231913142,0.9591346276001199,full_ed
6,12.0,2.0,0.25,191,16.469417132235222,18.312211598351556,1.065291525195998,0.8937657296048037,full_ed
6,12.0,2.0,0.25,192,16.50111896281148,18.343913428927813,1.0973974242156181,0.9258716286244238,full_ed
6,12.0,2.0,0.25,193,16.501118962811482,18.343913428927817,1.097397424215615,0.9258716286244207,full_ed
6,12.0,2.0,0.25,194,16.549244703004465,18.3920391691208,1.1362051541982199,0.9646793586070256,full_ed
6,12.0,2.0,0.25,195,16.553598652756282,18.396393118872616,1.3348019677728913,1.163276172181697,full_ed
6,12.0,2.0,0.25,196,16.553598652756282,18.396393118872616,1.3348019677729022,1.1632761721817078,full_ed
6,12.0,2.0,0.25,197,16.555216789572146,18.39801125568848,1.0000000000000007,0.8284742044088064,full_ed
6,12.0,2.0,0.25,198,16.57753111152312,18.420325577639453,1.0176815214199206,0.8461557258287263,full_ed
6,12.0,2.0,0.25,199,16.591277959756304,18.43407242587264,1.0917613086397586,0.9202355130485643,full_ed
6,12.0,2.0,0.25,200,16.715870360616844,18.558664826733178,0.992860440190648,0.8213346445994537,full_ed
6,12.0,2.0,0.25,201,16.715870360616847,18.55866482673318,0.9928604401906451,0.8213346445994508,full_ed
6,12.0,2.0,0.25,202,16.7603488996665,18.603143365782834,1.7935702133250242,1.62204441773383,full_ed
6,12.0,2.0,0.25,203,16.778720274670704,18.62151474078704,1.4237475311553818,1.2522217355641874,full_ed
6,12.0,2.0,0.25,204,16.778720274670704,18.62151474078704,1.4237475311553758,1.2522217355641816,full_ed
6,12.0,2.0,0.25,205,16.814499692825112,18.657294158941447,1.3669268453868424,1.195401049795648,full_ed
6,12.0,2.0,0.25,206,16.84230335508254,18.685097821198873,1.0171555432886046,0.8456297476974103,full_ed
6,12.0,2.0,0.25,207,16.93137159763509,18.774166063751423,1.0277205122098287,0.8561947166186344,full_ed
6,12.0,2.0,0.25,208,16.93137159763509,18.774166063751423,1.02772051220983,0.8561947166186358,full_ed
6,12.0,2.0,0.25,209,16.95058471319371,18.793379179310044,1.0233643302687425,0.8518385346775482,full_ed
6,12.0,2.0,0.25,210,16.95058471319371,18.793379179310044,1.023364330268742,0.8518385346775478,full_ed
6,12.0,2.0,0.25,211,16.97140374155257,18.814198207668905,1.4244168707711478,1.2528910751799534,full_ed
6,12.0,2.0,0.25,212,17.084835952379525,18.92763041849586,0.999544723258157,0.8280189276669627,full_ed
6,12.0,2.0,0.25,213,17.084835952379525,18.92763041849586,0.9995447232581569,0.8280189276669626,full_ed
6,12.0,2.0,0.25,214,17.12260317186361,18.965397637979944,1.0327853096603583,0.861259514069164,full_ed
6,12.0,2.0,0.25,215,17.168597088709067,19.0113915548254,1.024140669758261,0.8526148741670666,full_ed
6,12.0,2.0,0.25,216,17.168597088709074,19.01139155482541,1.0241406697582605,0.8526148741670662,full_ed
6,12.0,2.0,0.25,217,17.39301318945962,19.235807655575954,0.9947812822061906,0.8232554866149963,full_ed
6,12.0,2.0,0.25,218,19.35187362377173,21.194668089888065,1.9823305418751231,1.810804746283929,full_ed
6,12.0,2.0,0.25,219,19.35187362377174,21.194668089888076,1.982330541875126,1.8108047462839316,full_ed
6,12.0,2.0,0.25,220,19.355206544999387,21.19800101111572,1.9829336600567333,1.8114078644655391,full_ed
6,12.0,2.0,0.25,221,19.360986469388138,21.203780935504472,1.9811648684751646,1.8096390728839702,full_ed
6,12.0,2.0,0.25,222,19.36145444345991,21.204248909576243,1.981394171624423,1.8098683760332288,full_ed
6,12.0,2.0,0.25,223,19.361454443459913,21.204248909576247,1.9813941716244265,1.8098683760332324,full_ed
6,12.0,2.0,0.25,224,19.363764871239372,21.206559337355706,1.9828745783097257,1.8113487827185315,full_ed
6,12.0,2.0,0.25,225,19.36376487123938,21.206559337355714,1.9828745783097235,1.8113487827185293,full_ed
6,12.0,2.0,0.25,226,19.366260386868507,21.209054852984842,1.981999617469766,1.8104738218785719,full_ed
6,12.0,2.0,0.25,227,19.385003462374293,21.227797928490627,1.9832349418082982,1.8117091462171038,full_ed
6,12.0,2.0,0.25,228,19.39441447555288,21.237208941669213,1.9820418438788363,1.8105160482876421,full_ed
6,12.0,2.0,0.25,229,19.394414475552885,21.23720894166922,1.9820418438788336,1.8105160482876395,full_ed
6,12.0,2.0,0.25,230,20.07151131408503,21.914305780201364,1.9711122438560893,1.7995864482648951,full_ed
6,12.0,2.0,0.25,231,20.077503687613174,21.920298153729508,1.970881121862459,1.7993553262712645,full_ed
6,12.0,2.0,0.25,232,20.07750368761318,21.920298153729515,1.9708811218624578,1.7993553262712636,full_ed
6,12.0,2.0,0.25,233,20.10343049178946,21.946224957905795,1.9677624250928494,1.7962366295016552,full_ed
6,12.0,2.0,0.25,234,20.10866414129348,21.951458607409815,1.9672396817430164,1.7957138861518223,full_ed
6,12.0,2.0,0.25,235,20.10866414129348,21.951458607409815,1.967239681743015,1.7957138861518205,full_ed
6,12.0,2.0,0.25,236,20.142581730820215,21.98537619693655,1.96333780111644,1.7918120055252458,full_ed
6,12.0,2.0,0.25,237,20.14258173082022,21.985376196936553,1.9633378011164377,1.7918120055252436,full_ed
6,12.0,2.0,0.25,238,20.143850964813414,21.986645430929748,1.9632941703533204,1.791768374762126,full_ed
6,12.0,2.0,0.25,239,20.171450624718776,22.01424509083511,1.963173382925828,1.7916475873346336,full_ed
6,12.0,2.0,0.25,240,20.17465843285997,22.017452898976305,1.9636709827594363,1.792145187168242,full_ed
6,12.0,2.0,0.25,241,20.17465843285997,22.017452898976305,1.9636709827594303,1.7921451871682361,full_ed
6,12.0,2.0,0.25,242,20.30923085394643,22.152025320062766,1.957524470024505,1.7859986744333107,full_ed
6,12.0,2.0,0.25,243,20.423818231677217,22.26661269779355,1.9478900918742093,1.776364296283015,full_ed
6,12.0,2.0,0.25,244,20.423818231677227,22.266612697793562,1.9478900918742101,1.776364296283016,full_ed
6,12.0,2.0,0.25,245,20.453630114838596,22.29642458095493,1.9357874664516812,1.764261670860487,full_ed
6,12.0,2.0,0.25,246,20.493450946335518,22.336245412451852,1.933016627222929,1.7614908316317348,full_ed
6,12.0,2.0,0.25,247,20.493450946335532,22.336245412451866,1.9330166272229299,1.7614908316317357,full_ed
6,12.0,2.0,0.25,248,20.507787885196812,22.350582351313147,1.945733657166812,1.7742078615756176,full_ed
6,12.0,2.0,0.25,249,20.52844241947046,22.371236885586793,1.9348576365714574,1.7633318409802632,full_ed
