series,plot_record_kind,series_kind,sampling_scheme,beta0,beta,temperature,method,energy_per_site,energy_error_per_site,energy_error_available,error_definition,sse_energy_per_site_at_same_beta,sse_energy_mcse_at_same_beta,difference_from_sse,absolute_difference_from_sse,combined_statistical_error,difference_over_combined_error,contributes_to_energy_panel,specific_heat_per_site,specific_heat_error_per_site,specific_heat_error_available,specific_heat_definition,specific_heat_error_definition,specific_heat_beta_left,specific_heat_beta_right,specific_heat_temperature_left,specific_heat_temperature_right,contributes_to_specific_heat_panel,contributes_to_absolute_error_panel,number_of_bootstrap_replicates,number_of_samples,D,DSETTN,source_path
tanTRG,data_knot,pure_purification,none,,0.015625,64,SETTN+tanTRG,-0.16857493231409834,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,0.03125,32,SETTN+tanTRG,-0.33610534090085298,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,0.0625,16,SETTN+tanTRG,-0.66402230386879257,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,0.125,8,SETTN+tanTRG,-1.2673424420805766,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,0.25,4,SETTN+tanTRG,-2.16165938766036,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,0.5,2,SETTN+tanTRG,-2.9053941713129836,,false,,-2.9067928962707699,8.6957843385190029e-05,0.0013987249577862571,0.0013987249577862571,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,1,1,SETTN+tanTRG,-3.1360915209907438,,false,,-3.1389534854889081,5.9308109328284641e-05,0.0028619644981642267,0.0028619644981642267,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,1.5,0.66666666666666663,SETTN+tanTRG,-3.1598917414207142,,false,,,,,,,,true,,,false,,,,,,,false,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,2,0.5,SETTN+tanTRG,-3.1653522550225013,,false,,-3.1670337573687259,4.3875955397721998e-05,0.0016815023462246614,0.0016815023462246614,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,3,0.33333333333333331,SETTN+tanTRG,-3.1681038402347719,,false,,-3.1693065201441639,3.6483270651704813e-05,0.0012026799093920459,0.0012026799093920459,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,4,0.25,SETTN+tanTRG,-3.168884001219217,,false,,-3.1698331457773445,3.8692992591750324e-05,0.00094914455812755705,0.00094914455812755705,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,5,0.20000000000000001,SETTN+tanTRG,-3.1692198787353716,,false,,-3.1699199651718346,2.9543246561417826e-05,0.00070008643646302104,0.00070008643646302104,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,6,0.16666666666666666,SETTN+tanTRG,-3.1693849028942731,,false,,-3.1699495888286267,2.6858954285257616e-05,0.00056468593435354819,0.00056468593435354819,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,7,0.14285714285714285,SETTN+tanTRG,-3.1694760048246473,,false,,-3.1699605157488882,2.5059348866873719e-05,0.00048451092424084408,0.00048451092424084408,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,8,0.125,SETTN+tanTRG,-3.1695309565443299,,false,,-3.16998120558261,2.3693167659023988e-05,0.00045024903828005947,0.00045024903828005947,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,9,0.1111111111111111,SETTN+tanTRG,-3.1695717877134637,,false,,-3.1699802803463553,2.2386639750152277e-05,0.00040849263289155502,0.00040849263289155502,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,10,0.10000000000000001,SETTN+tanTRG,-3.169602078979048,,false,,-3.1699609834353737,2.1568712764459014e-05,0.00035890445632569268,0.00035890445632569268,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,11,0.090909090909090912,SETTN+tanTRG,-3.1696267944748682,,false,,-3.1699935445785701,2.0356766568949295e-05,0.00036675010370190719,0.00036675010370190719,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,12,0.083333333333333329,SETTN+tanTRG,-3.1696463551414218,,false,,-3.1699690398904976,1.9739267008127378e-05,0.0003226847490758189,0.0003226847490758189,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,13,0.076923076923076927,SETTN+tanTRG,-3.1696630880681522,,false,,-3.1699980550668365,1.9000291621177575e-05,0.00033496699868429403,0.00033496699868429403,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,14,0.071428571428571425,SETTN+tanTRG,-3.1696781044312194,,false,,-3.1699494120053333,2.0206270432997582e-05,0.00027130757411386597,0.00027130757411386597,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,15,0.066666666666666666,SETTN+tanTRG,-3.1696905989228195,,false,,-3.1700175520791465,1.7887569196158749e-05,0.0003269531563270256,0.0003269531563270256,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,data_knot,pure_purification,none,,16,0.0625,SETTN+tanTRG,-3.1697030853667321,,false,,-3.1699823721448563,2.0250299964097677e-05,0.00027928677812427694,0.00027928677812427694,,,true,,,false,,,,,,,false,true,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,4.3158372875155492e-05,23170.475005920791,SETTN+tanTRG,,,false,,,,,,,,false,2.0116567053208735e-08,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,3.0517578125e-05,6.103515625e-05,32768,16384,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,8.6316745750310983e-05,11585.237502960395,SETTN+tanTRG,,,false,,,,,,,,false,8.046626151739002e-08,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,6.103515625e-05,0.0001220703125,16384,8192,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,0.00017263349150062197,5792.6187514801977,SETTN+tanTRG,,,false,,,,,,,,false,3.218649389149189e-07,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.0001220703125,0.000244140625,8192,4096,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,0.00034526698300124393,2896.3093757400989,SETTN+tanTRG,,,false,,,,,,,,false,1.2874580411936939e-06,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.000244140625,0.00048828125,4096,2048,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,0.00069053396600248786,1448.1546878700494,SETTN+tanTRG,,,false,,,,,,,,false,5.1498047334644531e-06,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.00048828125,0.0009765625,2048,1024,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,0.0013810679320049757,724.07734393502471,SETTN+tanTRG,,,false,,,,,,,,false,2.0598780044018038e-05,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.0009765625,0.001953125,1024,512,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,0.0027621358640099515,362.03867196751236,SETTN+tanTRG,,,false,,,,,,,,false,8.2388098619408143e-05,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.001953125,0.00390625,512,256,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,0.0055242717280199029,181.01933598375618,SETTN+tanTRG,,,false,,,,,,,,false,0.00032944009287993103,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.00390625,0.0078125,256,128,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,0.011048543456039806,90.509667991878089,SETTN+tanTRG,,,false,,,,,,,,false,0.0013159662437459659,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.0078125,0.015625,128,64,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,0.022097086912079612,45.254833995939045,SETTN+tanTRG,,,false,,,,,,,,false,0.0052353252683360824,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.015625,0.03125,64,32,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,0.044194173824159223,22.627416997969522,SETTN+tanTRG,,,false,,,,,,,,false,0.020494810185496225,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.03125,0.0625,32,16,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,0.088388347648318447,11.313708498984761,SETTN+tanTRG,,,false,,,,,,,,false,0.075415017276472998,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.0625,0.125,16,8,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,0.17677669529663689,5.6568542494923806,SETTN+tanTRG,,,false,,,,,,,,false,0.22357923639494587,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.125,0.25,8,4,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,0.35355339059327379,2.8284271247461903,SETTN+tanTRG,,,false,,,,,,,,false,0.37186739182631179,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.25,0.5,4,2,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,0.70710678118654757,1.4142135623730951,SETTN+tanTRG,,,false,,,,,,,,false,0.23069734967776023,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,0.5,1,2,1,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,1.2247448713915889,0.81649658092772603,SETTN+tanTRG,,,false,,,,,,,,false,0.071400661289910947,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,1,1.5,1,0.66666666666666663,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,1.7320508075688772,0.57735026918962573,SETTN+tanTRG,,,false,,,,,,,,false,0.032763081610722729,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,1.5,2,0.66666666666666663,0.5,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,2.4494897427831779,0.40824829046386302,SETTN+tanTRG,,,false,,,,,,,,false,0.016509511273623542,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,2,3,0.5,0.33333333333333331,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,3.4641016151377544,0.28867513459481287,SETTN+tanTRG,,,false,,,,,,,,false,0.0093619318133413305,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,3,4,0.33333333333333331,0.25,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,4.4721359549995796,0.22360679774997896,SETTN+tanTRG,,,false,,,,,,,,false,0.0067175503230920714,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,4,5,0.25,0.20000000000000001,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,5.4772255750516612,0.18257418583505536,SETTN+tanTRG,,,false,,,,,,,,false,0.0049507247670454975,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,5,6,0.20000000000000001,0.16666666666666666,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,6.4807406984078604,0.15430334996209191,SETTN+tanTRG,,,false,,,,,,,,false,0.0038262810757165866,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,6,7,0.16666666666666666,0.14285714285714285,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,7.4833147735478827,0.1336306209562122,SETTN+tanTRG,,,false,,,,,,,,false,0.00307729630222653,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,7,8,0.14285714285714285,0.125,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,8.4852813742385695,0.11785113019775792,SETTN+tanTRG,,,false,,,,,,,,false,0.0029398441776322657,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,8,9,0.125,0.1111111111111111,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,9.4868329805051381,0.10540925533894598,SETTN+tanTRG,,,false,,,,,,,,false,0.0027262139025863194,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,9,10,0.1111111111111111,0.10000000000000001,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,10.488088481701515,0.095346258924559238,SETTN+tanTRG,,,false,,,,,,,,false,0.0027187045402188295,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,10,11,0.10000000000000001,0.090909090909090912,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,11.489125293076057,0.087038827977848926,SETTN+tanTRG,,,false,,,,,,,,false,0.0025820079850777918,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,11,12,0.090909090909090912,0.083333333333333329,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,12.489995996796797,0.080064076902543566,SETTN+tanTRG,,,false,,,,,,,,false,0.0026103365699476945,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,12,13,0.083333333333333329,0.076923076923076927,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,13.490737563232042,0.074124931666110117,SETTN+tanTRG,,,false,,,,,,,,false,0.0027329780782343565,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,13,14,0.076923076923076927,0.071428571428571425,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,14.491376746189438,0.069006555934235422,SETTN+tanTRG,,,false,,,,,,,,false,0.0026238432360026227,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,14,15,0.071428571428571425,0.066666666666666666,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
tanTRG,specific_heat_interval,pure_purification,none,,15.491933384829668,0.064549722436790274,SETTN+tanTRG,,,false,,,,,,,,false,0.0029967465390257084,,false,"interval average c=Delta(E/N)/Delta(T), plotted at geometric-mean T",,15,16,0.066666666666666666,0.0625,true,false,,0,256,128,/Users/jxgao/project/stoMPS/example/Z2transverseIsing/data/Z2TFIM_Open_W10xL10_J1.0_h3.0_D256_DSETTN128_thermalonly_bmax16.0_tdvptol1.0e-12/energy_temperature.jld2
